_ - congress,_ - introducedDate,_ - type,_ - url,_ - amendmentNumber,_ - number,_ - title,_ - latestAction,_ - latestAction - actionDate,_ - latestAction - text,_ - latestAction - actionTime,_ - policyArea - name
95,1977-01-14,S,https://api.congress.gov/v3/bill/95/s/248?format=json,,248,National Agricultural Research Policy Act,,1977-01-14,"Referred to Senate Committee on Agriculture and Forestry (Subsequently: Agriculture, Nutrition and Forestry).",,
95,1977-01-14,S,https://api.congress.gov/v3/bill/95/s/264?format=json,,264,A bill to increase the maximum Federal contribution to the cost of any State meat or poultry inspection system from 50 to 80 percent.,,1977-01-14,"Referred to Senate Committee on Agriculture and Forestry (Subsequently: Agriculture, Nutrition and Forestry).",,Agriculture and Food
95,1977-01-14,S,https://api.congress.gov/v3/bill/95/s/240?format=json,,240,"A bill to amend the Soil Conservation and Domestic Allotment Act to provide an updated national direction to the conditions under which the Federal Government will provide financial assistance to agricultural producers for needed soil, water, wood, and wildlife conservation on agricultural lands.",,1977-01-14,"Referred to Senate Committee on Agriculture and Forestry (Subsequently: Agriculture, Nutrition and Forestry).",,Agriculture and Food
95,1977-01-14,S,https://api.congress.gov/v3/bill/95/s/267?format=json,,267,A bill to amend the Commodity Exchange Act.,,1977-01-14,"Referred to Senate Committee on Agriculture and Forestry (Subsequently: Agriculture, Nutrition and Forestry).",,Finance and Financial Sector
95,1977-01-18,S,https://api.congress.gov/v3/bill/95/s/286?format=json,,286,"An Act to repeal certain requirements relating to notice of animal and plant quarantines, and for other purposes.",,1978-10-10,Public Law 95-439.,,Health
95,1977-01-14,S,https://api.congress.gov/v3/bill/95/s/238?format=json,,238,A bill to amend the Internal Revenue Code of 1954 to exempt farm trucks and soil and water conservation trucks from the highway use tax.,,1977-01-14,Referred to Senate Committee on Finance.,,Taxation
95,1977-01-10,S,https://api.congress.gov/v3/bill/95/s/4?format=json,,4,"A bill to provide that the changes made by the Tax Reform Act of 1976 to the exclusion for sick pay shall only apply to taxable years beginning after December 31, 1976.",,1977-01-10,Referred to Senate Committee on Finance.,,Taxation
95,1977-01-10,S,https://api.congress.gov/v3/bill/95/s/8?format=json,,8,A bill to amend the Watershed Protection and Flood Prevention Act.,,1977-02-21,"Rereferred jointly to Senate Committees on Agriculture, Nutrition and Forestry (Formerly:  Agriculture and Forestry).",,Water Resources Development
95,1977-01-10,S,https://api.congress.gov/v3/bill/95/s/12?format=json,,12,A bill to extend the rural community fire protection program.,,1977-01-10,"Referred to Senate Committee on Agriculture and Forestry (Subsequently: Agriculture, Nutrition and Forestry).",,Emergency Management
95,1977-11-29,SJRES,https://api.congress.gov/v3/bill/95/sjres/100?format=json,,100,"A joint resolution to authorize and request the President to issue a proclamation designating December 1, 1977, as ""National Quiet Day"".",,1977-11-29,Referred to Senate Committee on the Judiciary.,,Commemorations
95,1978-06-07,SJRES,https://api.congress.gov/v3/bill/95/sjres/138?format=json,,138,"A joint resolution proposing an amendment to the Constitution to provide that, except in time of national emergency declared by the Congress, expenditures of the Government may not exceed the revenues of the Government during any fiscal year.",,1978-06-07,Referred to Senate Committee on the Judiciary.,,Economics and Public Finance
95,1978-09-28,SRES,https://api.congress.gov/v3/bill/95/sres/571?format=json,,571,A Resolution to condemn violence in Lebanon.,,1978-09-28,Referred to Senate Committee on Foreign Relations.,,International Affairs
95,1977-03-10,SJRES,https://api.congress.gov/v3/bill/95/sjres/37?format=json,,37,A joint resolution proposing an amendment to the Constitution of the United States authorizing the President to disapprove parts of appropriation bills.,,1977-03-10,Referred to Senate Committee on the Judiciary.,,Economics and Public Finance
95,1978-10-13,SRES,https://api.congress.gov/v3/bill/95/sres/593?format=json,,593,A resolution extending best wishes to Senator Dewey F. Bartlett.,,1978-10-13,Measure passed Senate.,,Congressional tributes
95,1978-08-18,SRES,https://api.congress.gov/v3/bill/95/sres/543?format=json,,543,A resolution relating to human rights in Cambodia.,,1978-08-18,Referred to Senate Committee on Foreign Relations.,,"Civil Rights and Liberties, Minority Issues"
95,1978-05-24,SRES,https://api.congress.gov/v3/bill/95/sres/463?format=json,,463,"A resolution expressing the sense of the Senate with respect to the action of certain United States scientists in refusing to visit the Union of Soviet Socialist Republics in protest of the conviction of the prominent Soviet Scientist Yuri Orlov, and for other purposes.",,1978-05-24,Referred to Senate Committee on Foreign Relations.,,"Civil Rights and Liberties, Minority Issues"
95,1978-07-14,SRES,https://api.congress.gov/v3/bill/95/sres/516?format=json,,516,A resolution to express the sense of the United States Senate to observe Captive Nations Week.,,1978-07-14,Referred to Senate Committee on Foreign Relations.,,Commemorations
95,1978-06-28,SRES,https://api.congress.gov/v3/bill/95/sres/502?format=json,,502,A resolution to commend the Native Americans participating in the Longest Walk.,,1978-07-19,"Measure passed Senate, amended.",,Congressional tributes
95,1978-07-25,SRES,https://api.congress.gov/v3/bill/95/sres/526?format=json,,526,A resolution to observe the anniversary of the Soviet invasion of Czechoslovakia.,,1978-07-25,Referred to Senate Committee on Foreign Relations.,,International Affairs
95,1978-07-10,SRES,https://api.congress.gov/v3/bill/95/sres/506?format=json,,506,"A resolution expressing the sense of the Senate with respect to the compliance of the Soviet Union with the provisions on human rights of the Final Act of the Conference on Security and Cooperation in Europe, also known as the Helsinki Accords.",,1978-07-10,Referred to Senate Committee on Foreign Relations.,,"Civil Rights and Liberties, Minority Issues"
95,1978-05-15,SRES,https://api.congress.gov/v3/bill/95/sres/454?format=json,,454,A resolution expressing the sense of the Senate with respect to the proposed sales of aircraft to certain countries in the Middle East.,,1978-05-15,Referred to Senate Committee on Foreign Relations.,,International Affairs
95,1978-05-22,SRES,https://api.congress.gov/v3/bill/95/sres/461?format=json,,461,"A resolution to request and urge the President and the Secretary of State to enter into discussions with appropriate officials of the Government of the Union of Soviet Socialist Republics concerning the issuance of emigration visas for John Jodwalis and Lorraine Jodwalis Vaicekauskiene, citizens of the United States.",,1978-05-22,Referred to Senate Committee on Foreign Relations.,,International Affairs
95,1978-03-17,SRES,https://api.congress.gov/v3/bill/95/sres/418?format=json,,418,A resolution waiving section 402(a) of the Congressional Budget Act of 1974 with respect to the consideration of S.2481.,,1978-03-21,Measure passed Senate.,,Congress
95,1978-03-17,SRES,https://api.congress.gov/v3/bill/95/sres/417?format=json,,417,A resolution waiving section 303(a) of the Congressional Budget Act of 1974 with respect to the consideration of S.2481.,,1978-03-17,Referred to Senate Committee on the Budget.,,Congress
95,1977-11-04,SRES,https://api.congress.gov/v3/bill/95/sres/323?format=json,,323,A resolution relating to human rights in Cambodia.,,1977-11-04,Referred to Senate Committee on Foreign Relations.,,"Civil Rights and Liberties, Minority Issues"
95,1977-11-15,SRES,https://api.congress.gov/v3/bill/95/sres/327?format=json,,327,A resolution relating to the export of military weapons to Uganda.,,1977-11-15,Referred to Senate Committee on Foreign Relations.,,International Affairs
95,1978-01-23,SRES,https://api.congress.gov/v3/bill/95/sres/355?format=json,,355,Discrimination in Export-Import Bank financing.,,1978-01-23,"Referred to Senate Committee on Banking, Housing and Urban Affairs.",,Foreign Trade and International Finance
95,1977-12-07,SRES,https://api.congress.gov/v3/bill/95/sres/332?format=json,,332,A resolution relating to the President's visit to Poland.,,1977-12-07,Referred to Senate Committee on Foreign Relations.,,"Civil Rights and Liberties, Minority Issues"
95,1977-10-17,SRES,https://api.congress.gov/v3/bill/95/sres/295?format=json,,295,A resolution relating to motor vehicle occupant restraint systems.,,1977-10-17,Referred to Senate Committee on Governmental Affairs.,,Transportation and Public Works
95,1977-11-03,SRES,https://api.congress.gov/v3/bill/95/sres/317?format=json,,317,A resolution relating to the consideration of H.R. 9346.,,1977-11-03,Measure passed Senate.,,Congress
95,1977-09-09,SRES,https://api.congress.gov/v3/bill/95/sres/259?format=json,,259,Tribute to Governor Alf Landon on his 90th birthday.,,1977-09-09,Measure passed Senate.,,Congressional tributes
95,1977-10-25,SRES,https://api.congress.gov/v3/bill/95/sres/301?format=json,,301,A resolution relating to airplane hijacking.,,1977-10-25,Referred to Senate Committee on Foreign Relations.,,International labor activities
95,1977-10-25,SRES,https://api.congress.gov/v3/bill/95/sres/300?format=json,,300,A resolution relating to airplane hijacking.,,1977-10-25,Referred to Senate Committee on Foreign Relations.,,Air piracy
95,1977-07-19,SRES,https://api.congress.gov/v3/bill/95/sres/224?format=json,,224,A resolution relating to captive nations.,,1977-07-19,Referred to Senate Committee on Foreign Relations.,,"Civil Rights and Liberties, Minority Issues"
95,1977-08-05,SRES,https://api.congress.gov/v3/bill/95/sres/253?format=json,,253,A resolution on U. S. commitment to NATO.,,1977-08-05,Referred to Senate Committee on Foreign Relations.,,International obligations
95,1977-06-06,SRES,https://api.congress.gov/v3/bill/95/sres/182?format=json,,182,Diplomatic relations with Cuba.,,1977-06-06,Ordered to lie over under the rule.,,International Affairs
95,1977-06-16,SRES,https://api.congress.gov/v3/bill/95/sres/194?format=json,,194,A resolution to express the sense of the U. S. Senate regarding the detention and interrogation of Mr. Robert C. Toth by the Government of the Union of the Soviet Socialist Republics.,,1977-06-16,Referred to Senate Committee on Foreign Relations.,,Reporters and reporting
95,1978-03-07,SCONRES,https://api.congress.gov/v3/bill/95/sconres/69?format=json,,69,"A concurrent resolution expressing the sense of the Congress that the United States should endorse and encourage international support for the agreement signed in Salisbury; Rhodesia on March 3, 1978, and for other purposes.",,1978-03-07,Referred to Senate Committee on Foreign Relations.,,International Affairs
95,1978-04-03,SCONRES,https://api.congress.gov/v3/bill/95/sconres/73?format=json,,73,A concurrent resolution to express the sense of the United States Congress regarding the imposition of import fees on crude oil by the President of the United States.,,1978-05-09,"Reported to Senate from the Committee on Finance with amendment, S. Rept. 95-787.",,Energy
95,1977-01-10,SCONRES,https://api.congress.gov/v3/bill/95/sconres/3?format=json,,3,A concurrent resolution to urge the establishment of a Presidential task force on MIAs and POWs.,,1977-02-22,Referred to House Committee on Armed Services.,,Armed Forces and National Security
95,1977-05-13,SCONRES,https://api.congress.gov/v3/bill/95/sconres/24?format=json,,24,A concurrent resolution relating to the Final Act of the Conference on Security and Cooperation in Europe.,,1977-05-13,Referred to Senate Committee on Foreign Relations.,,International Affairs
95,1977-07-12,SCONRES,https://api.congress.gov/v3/bill/95/sconres/34?format=json,,34,A concurrent resolution relating to the Holy Crown of St. Stephen.,,1977-07-12,Referred to Senate Committee on Foreign Relations.,,"Arts, Culture, Religion"
95,1977-07-19,SCONRES,https://api.congress.gov/v3/bill/95/sconres/38?format=json,,38,A concurrent resolution disapproving presidential action regarding the sugar industry.,,1977-07-19,Referred to Senate Committee on Finance.,,Foreign Trade and International Finance
97,1982-12-19,,https://api.congress.gov/v3/amendment/97/suamdt/1573?format=json,1573,,,,1982-12-19,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-12-20,,https://api.congress.gov/v3/amendment/97/suamdt/1582?format=json,1582,,,,1982-12-21,Amendment SU 1582 agreed to in Senate by Voice Vote. ,,
97,1982-12-18,,https://api.congress.gov/v3/amendment/97/suamdt/1554?format=json,1554,,,,1982-12-18,Amendment SU 1554 agreed to in Senate by Voice Vote. ,,
97,1982-12-15,,https://api.congress.gov/v3/amendment/97/suamdt/1457?format=json,1457,,,,1982-12-16,Ordered to be printed.  SP 5599 ,,
97,1982-12-18,,https://api.congress.gov/v3/amendment/97/suamdt/1555?format=json,1555,,,,1982-12-18,Amendment SU 1555 agreed to in Senate by Voice Vote. ,,
97,1982-12-03,,https://api.congress.gov/v3/amendment/97/suamdt/1413?format=json,1413,,,,1982-12-03,Amendment SU 1413 agreed to in Senate by Voice Vote. ,,
97,1982-12-16,,https://api.congress.gov/v3/amendment/97/suamdt/1482?format=json,1482,,,,1982-12-16,Amendment SU 1482 agreed to in Senate by Yea-Nay Vote. 93-4. Record Vote No: 420. ,,
97,1982-12-15,,https://api.congress.gov/v3/amendment/97/suamdt/1456?format=json,1456,,,,1982-12-16,Ordered to be printed.  SP 5598 ,,
97,1982-09-29,,https://api.congress.gov/v3/amendment/97/suamdt/1345?format=json,1345,,,,1982-09-29,Amendment SU 1345 agreed to in Senate by Voice Vote. ,,
97,1982-09-30,,https://api.congress.gov/v3/amendment/97/suamdt/1349?format=json,1349,,,,1982-09-30,Amendment SU 1349 agreed to in Senate by Voice Vote. ,,
97,1982-09-30,,https://api.congress.gov/v3/amendment/97/suamdt/1350?format=json,1350,,,,1982-09-30,Amendment SU 1350 agreed to in Senate by Voice Vote. ,,
97,1982-08-17,,https://api.congress.gov/v3/amendment/97/suamdt/1249?format=json,1249,,,,1982-08-17,Amendment agreed to in Senate by Yea-Nay Vote. 77-17. Record Vote No: 332. ,,
97,1982-09-29,,https://api.congress.gov/v3/amendment/97/suamdt/1328?format=json,1328,,,,1982-09-29,Amendment SU 1328 agreed to in Senate by Voice Vote. ,,
97,1982-08-16,,https://api.congress.gov/v3/amendment/97/suamdt/1247?format=json,1247,,,,1982-08-16,Ordered to be printed.  SP 2030 ,,
97,1982-08-13,,https://api.congress.gov/v3/amendment/97/suamdt/1230?format=json,1230,,,,1982-08-13,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-07-23,,https://api.congress.gov/v3/amendment/97/suamdt/1157?format=json,1157,,,,1982-07-23,Ruled non-germane by the chair. ,,
97,1982-07-22,,https://api.congress.gov/v3/amendment/97/suamdt/1129?format=json,1129,,,,1982-07-22,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-07-23,,https://api.congress.gov/v3/amendment/97/suamdt/1158?format=json,1158,,,,1982-07-23,Amendment agreed to in Senate by Yea-Nay Vote. 57-40. Record Vote No: 256. ,,
97,1982-07-23,,https://api.congress.gov/v3/amendment/97/suamdt/1159?format=json,1159,,,,1982-07-23,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-08-02,,https://api.congress.gov/v3/amendment/97/suamdt/1168?format=json,1168,,,,1982-08-02,Proposed amendment withdrawn in Senate. ,,
97,1982-05-21,,https://api.congress.gov/v3/amendment/97/suamdt/998?format=json,998,,,,1982-05-21,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-03-30,,https://api.congress.gov/v3/amendment/97/suamdt/861?format=json,861,,,,1982-03-30,Amendment not agreed to in Senate by Yea-Nay Vote. 17-79. Record Vote No: 68. ,,
97,1982-05-12,,https://api.congress.gov/v3/amendment/97/suamdt/927?format=json,927,,,,1982-05-12,Amendment not agreed to in Senate by Yea-Nay Vote. 40-54. Record Vote No: 107. ,,
97,1982-05-19,,https://api.congress.gov/v3/amendment/97/suamdt/964?format=json,964,,,,1982-05-19,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-03-23,,https://api.congress.gov/v3/amendment/97/suamdt/849?format=json,849,,,,1982-03-23,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-12-16,,https://api.congress.gov/v3/amendment/97/suamdt/805?format=json,805,,,,1981-12-16,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-05-12,,https://api.congress.gov/v3/amendment/97/suamdt/916?format=json,916,,,,1982-05-12,"Amendment SU916 and SU917, en bloc, agreed to in Senate by Yea-Nay Vote. 91-7. Record Vote No: 101. ",,
97,1981-12-16,,https://api.congress.gov/v3/amendment/97/suamdt/799?format=json,799,,,,1981-12-16,Amendment agreed to in Senate by Yea-Nay Vote. 46-44. Record Vote No: 492. ,,
97,1981-11-20,,https://api.congress.gov/v3/amendment/97/suamdt/701?format=json,701,,,,1981-11-20,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-12-04,,https://api.congress.gov/v3/amendment/97/suamdt/751?format=json,751,,,,1981-12-04,Amendment agreed to in Senate by Yea-Nay Vote. 88-0. Record Vote No: 453. ,,
97,1981-12-08,,https://api.congress.gov/v3/amendment/97/suamdt/771?format=json,771,,,,1981-12-08,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-12-16,,https://api.congress.gov/v3/amendment/97/suamdt/798?format=json,798,,,,1981-12-16,Amendment agreed to in Senate by Yea-Nay Vote. 56-36. Record Vote No: 493. ,,
97,1981-12-16,,https://api.congress.gov/v3/amendment/97/suamdt/814?format=json,814,,,,1981-12-16,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-12-16,,https://api.congress.gov/v3/amendment/97/suamdt/812?format=json,812,,,,1981-12-16,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-12-08,,https://api.congress.gov/v3/amendment/97/suamdt/770?format=json,770,,,,1981-12-08,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-11-20,,https://api.congress.gov/v3/amendment/97/suamdt/700?format=json,700,,,,1981-11-20,Proposed by Senator Dole. To prevent Federal judges from receiving again a pay raise notwithstanding the contrary intent of Congress.,,
97,1981-11-13,,https://api.congress.gov/v3/amendment/97/suamdt/626?format=json,626,,,,1981-11-13,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-10-15,,https://api.congress.gov/v3/amendment/97/suamdt/485?format=json,485,,,,1981-10-15,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-10-26,,https://api.congress.gov/v3/amendment/97/suamdt/531?format=json,531,,,,1981-10-26,Amendment not agreed to in Senate by Yea-Nay Vote. 17-71. Record Vote No: 332. ,,
97,1981-11-12,,https://api.congress.gov/v3/amendment/97/suamdt/612?format=json,612,,,,1981-11-12,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-09-17,,https://api.congress.gov/v3/amendment/97/suamdt/369?format=json,369,,,,1981-09-17,Proposed amendment withdrawn in Senate. ,,
97,1981-10-14,,https://api.congress.gov/v3/amendment/97/suamdt/478?format=json,478,,,,1981-10-14,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-29,,https://api.congress.gov/v3/amendment/97/suamdt/333?format=json,333,,,,1981-07-29,Amendment agreed to in Senate by Division Vote. ,,
97,1981-09-18,,https://api.congress.gov/v3/amendment/97/suamdt/395?format=json,395,,,,1981-09-18,Amendment agreed to in Senate by Yea-Nay Vote. 46-39. Record Vote No: 270. ,,
97,1981-09-18,,https://api.congress.gov/v3/amendment/97/suamdt/394?format=json,394,,,,1981-09-18,Fell when SU 392 tabled. ,,
97,1981-09-22,,https://api.congress.gov/v3/amendment/97/suamdt/404?format=json,404,,,,1981-09-22,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-21,,https://api.congress.gov/v3/amendment/97/suamdt/257?format=json,257,,,,1981-07-21,Ordered to be printed.  SP 509 ,,
97,1981-07-22,,https://api.congress.gov/v3/amendment/97/suamdt/261?format=json,261,,,,1981-07-22,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-20,,https://api.congress.gov/v3/amendment/97/suamdt/249?format=json,249,,,,1981-07-20,Amendment agreed to in Senate by Yea-Nay Vote. 56-40. Record Vote No: 206. ,,
97,1981-07-29,,https://api.congress.gov/v3/amendment/97/suamdt/330?format=json,330,,,,1981-07-29,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-09-17,,https://api.congress.gov/v3/amendment/97/suamdt/368?format=json,368,,,,1981-09-17,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-21,,https://api.congress.gov/v3/amendment/97/suamdt/255?format=json,255,,,,1981-07-21,Ordered to be printed.  SP 508 ,,
97,1981-07-28,,https://api.congress.gov/v3/amendment/97/suamdt/318?format=json,318,,,,1981-07-28,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-29,,https://api.congress.gov/v3/amendment/97/suamdt/332?format=json,332,,,,1981-07-29,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-23,,https://api.congress.gov/v3/amendment/97/suamdt/274?format=json,274,,,,1981-07-23,Amendment agreed to in Senate by Yea-Nay Vote. 95-1. Record Vote No: 216. ,,
97,1981-07-27,,https://api.congress.gov/v3/amendment/97/suamdt/300?format=json,300,,,,1981-07-27,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-15,,https://api.congress.gov/v3/amendment/97/suamdt/220?format=json,220,,,,1981-07-15,Ordered to be printed.  SP 488 ,,
97,1981-07-18,,https://api.congress.gov/v3/amendment/97/suamdt/244?format=json,244,,,,1981-07-18,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-07-20,,https://api.congress.gov/v3/amendment/97/suamdt/248?format=json,248,,,,1981-07-20,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-05-20,,https://api.congress.gov/v3/amendment/97/suamdt/113?format=json,113,,,,1981-05-20,Amendment agreed to in Senate by Yea-Nay Vote. 96-0. Record Vote No: 123. ,,
97,1981-06-25,,https://api.congress.gov/v3/amendment/97/suamdt/216?format=json,216,,,,1981-06-25,Amendment agreed to in Senate by Voice Vote. ,,
97,1981-06-03,,https://api.congress.gov/v3/amendment/97/suamdt/136?format=json,136,,,,1981-06-03,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-12-15,,https://api.congress.gov/v3/amendment/97/samdt/5599?format=json,5599,,,,1982-12-19,Amendments SP 5598 and SP 5599 fellwhen cloture was invoked on Amendment SP 4998. ,,
97,1981-03-27,,https://api.congress.gov/v3/amendment/97/suamdt/24?format=json,24,,,,1981-03-27,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-12-15,,https://api.congress.gov/v3/amendment/97/samdt/5598?format=json,5598,,,,1982-12-19,Amendments SP 5598 and SP 5599 fellwhen cloture was invoked on Amendment SP 4998. ,,
97,1982-10-01,,https://api.congress.gov/v3/amendment/97/samdt/3630?format=json,3630,,,,1982-10-01,Referred to the Committee on Labor and Human Resources. ,,
97,1982-08-12,,https://api.congress.gov/v3/amendment/97/samdt/2021?format=json,2021,,,,,,,
97,1982-08-16,,https://api.congress.gov/v3/amendment/97/samdt/2030?format=json,2030,,,,1982-08-17,Amendment agreed to in Senate by Voice Vote. ,,
97,1982-02-09,,https://api.congress.gov/v3/amendment/97/samdt/1255?format=json,1255,,,,,,,
97,1981-07-21,,https://api.congress.gov/v3/amendment/97/samdt/509?format=json,509,,,,1981-07-22,Proposed amendment withdrawn in Senate. ,,
97,1981-07-27,,https://api.congress.gov/v3/amendment/97/samdt/523?format=json,523,,,,,,,
97,1981-07-31,,https://api.congress.gov/v3/amendment/97/samdt/526?format=json,526,,,,,,,
97,1981-07-15,,https://api.congress.gov/v3/amendment/97/samdt/488?format=json,488,,,,1981-07-16,Amendment agreed to in Senate by Yea-Nay Vote. 57-40. Record Vote No: 191. ,,
97,1981-07-21,,https://api.congress.gov/v3/amendment/97/samdt/508?format=json,508,,,,1981-07-29,Proposed amendment withdrawn in Senate. ,,
97,1981-07-10,,https://api.congress.gov/v3/amendment/97/samdt/482?format=json,482,,,,,,,
97,1981-05-05,,https://api.congress.gov/v3/amendment/97/samdt/40?format=json,40,,,,1981-05-05,Referred to Senate Committee on Agriculture. ,,
97,1982-10-01,S,https://api.congress.gov/v3/bill/97/s/3037?format=json,,3037,Agricultural Produce Bailment Bankruptcy Amendments Act of 1982,,1982-10-01,"Introduced in the Senate, read twice, considered, read the third time, and passed without amendment by Voice Vote.",,Finance and Financial Sector
97,1982-10-01,S,https://api.congress.gov/v3/bill/97/s/3008?format=json,,3008,A bill to amend the laws of the United States to eliminate gender-based distinctions.,,1982-10-29,Referred to Subcommittee on Courts.,,"Civil Rights and Liberties, Minority Issues"
97,1982-09-13,S,https://api.congress.gov/v3/bill/97/s/2901?format=json,,2901,National Commission on Neurofibromatosis Act,,1982-09-27,Committee on Labor and Human Resources requested executive comment from Health and Human Services Department; Education Department; GAO; OMB.,,Health
97,1982-09-28,S,https://api.congress.gov/v3/bill/97/s/2963?format=json,,2963,"A bill to amend sections 2314 and 2315 of title 18, United States Code, relating to stolen archaeological material.",,1982-10-04,Referred to Subcommittee on Criminal Law.,,Crime and Law Enforcement
97,1982-09-23,S,https://api.congress.gov/v3/bill/97/s/2948?format=json,,2948,Humane Care and Development of Substitutes for Animals in Research Act,,1982-09-29,Committee on Labor and Human Resources requested executive comment from Health and Human Services Department; Agriculture Department; OMB.,,Animals
97,1982-06-29,S,https://api.congress.gov/v3/bill/97/s/2685?format=json,,2685,"Educational, Scientific, and Cultural Materials Importation Act of 1982",,1982-09-15,Committee on Finance. Provisions of measure incorporated into measure H.R. 4566 ordered to be reported.,,International Affairs
97,1982-06-23,S,https://api.congress.gov/v3/bill/97/s/2673?format=json,,2673,Educational Opportunity and Equity Act of 1982,,1982-09-16,Committee on Finance. Measure incorporated into measure H.R. 1635 ordered to be reported.,,Taxation
97,1982-05-27,S,https://api.congress.gov/v3/bill/97/s/2597?format=json,,2597,"A bill to amend the Internal Revenue Code of 1954 to limit the amount of unemployment compensation payable for a week of unemployment, and for other purposes.",,1982-06-04,Committee on Finance requested executive comment from OMB; Treasury Department; Labor Department.,,Labor and Employment
97,1982-05-27,S,https://api.congress.gov/v3/bill/97/s/2595?format=json,,2595,"A bill to amend the Trade Act of 1974 to eliminate trade readjustment allowances for workers not enrolled in approved training on July 1, 1982, and for other purposes.",,1982-05-27,Read twice and referred to the Committee on Finance.,,Foreign Trade and International Finance
97,1982-05-05,S,https://api.congress.gov/v3/bill/97/s/2493?format=json,,2493,Food Stamp Reform Act of 1982,,1982-07-15,Committee on Agriculture. Committee consideration and Mark Up Session held.,,Agriculture and Food
97,1982-05-20,S,https://api.congress.gov/v3/bill/97/s/2555?format=json,,2555,"An original bill to authorize the appropriations for the United States International Trade Commission, the United States Customs Service, and the Office of the United States Trade Representative for fiscal year 1983, and for other purposes.",,1982-09-30,Indefinitely postponed by Senate by Unanimous Consent.,,Government Operations and Politics
97,1982-05-27,S,https://api.congress.gov/v3/bill/97/s/2596?format=json,,2596,"A bill to amend title 5, United States Code, to limit eligibility for unemployment compensation for ex-servicemembers, and for other purposes.",,1982-06-04,Committee on Finance requested executive comment from OMB; Treasury Department; Labor Department.,,Labor and Employment
97,1982-04-14,S,https://api.congress.gov/v3/bill/97/s/2369?format=json,,2369,Independent Contractor Tax Classification and Compliance Act of 1982,,1982-04-26,Subcommittee on Oversight of the IRS. Hearings held.,,Taxation
97,1982-04-14,S,https://api.congress.gov/v3/bill/97/s/2366?format=json,,2366,A bill to set aside certain surplus vessels for use in the provision of health and other humanitarian services to developing countries.,,1982-04-14,Read twice and referred to the Committee on Commerce.,,International Affairs
97,1982-04-01,S,https://api.congress.gov/v3/bill/97/s/2350?format=json,,2350,Subchapter S Revision Act of 1982,,1982-09-10,Committee on Finance. Hearings held.,,Taxation
97,1982-03-18,S,https://api.congress.gov/v3/bill/97/s/2237?format=json,,2237,Caribbean Basin Economic Recovery Act,,1982-08-02,Committee on Finance. Hearings held.,,International Affairs
97,1982-03-11,S,https://api.congress.gov/v3/bill/97/s/2198?format=json,,2198,Taxpayer Compliance Improvement Act of 1982,,1982-03-22,Subcommittee on Oversight of the IRS. Hearings held.,,Taxation
97,1981-12-16,S,https://api.congress.gov/v3/bill/97/s/1997?format=json,,1997,Criminal Justice Assistance Act of 1981,,1981-12-23,Committee on Judiciary. Jointly referred to the Subcommittee on Juvenile Justice.,,Crime and Law Enforcement
97,1982-01-28,S,https://api.congress.gov/v3/bill/97/s/2024?format=json,,2024,A bill to amend the Internal Revenue Code of 1954 to prohibit the granting of tax-exempt status to organizations maintaining schools with racially discriminatory policies.,,1982-02-02,Committee on Finance requested executive comment from OMB; Treasury Department; Education Department.,,Taxation
97,1981-12-15,S,https://api.congress.gov/v3/bill/97/s/1957?format=json,,1957,Black Lung Benefits Revenue Act of 1981,,1981-12-16,Indefinitely postponed by Senate by Voice Vote.,,Taxation
97,1981-12-16,S,https://api.congress.gov/v3/bill/97/s/1995?format=json,,1995,Criminal Procedures Act of 1982,,1982-03-25,Subcommittee on Criminal Law. Hearings held.,,Crime and Law Enforcement
97,1981-12-16,S,https://api.congress.gov/v3/bill/97/s/2000?format=json,,2000,Bankruptcy Improvements Act of 1982,,1982-05-27,Placed on Senate Legislative Calendar under Regular Orders. Calendar No. 632.,,Finance and Financial Sector
